"id","text","created_at","did_report_as_spam","owner.id","owner.is_verified","owner.profile_pic_url","owner.username","likes","comments"
"17930104189498550","Stunning💖💖",1617716943,false,"28604996147",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118271688_128593978597997_3002066430630774032_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=lVfpVxk2lhUAX8UKK-d&edm=AMrZAGUAAAAA&ccb=7-4&oh=b6dc9bb8a34d7e8257544a36d5352c82&oe=6094A941&_nc_sid=9fb510","_edplay",0,0
"17880761492225664","👏👏👏👏👏",1617717149,false,"6345259681",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/128421025_1085057985292453_2515672953147266881_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=nz5wf1djwz0AX_6KR81&edm=AMrZAGUAAAAA&ccb=7-4&oh=92532c5a29f350095dce1c08d1f4fcf3&oe=6093512A&_nc_sid=9fb510","leonardo.contreras.5895834",0,0
"17911244329702340","❤️🙌 DIVINA🙌❤️🙌❤️😍",1617717395,false,"36670768996",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/103396632_719633562137971_202162914933895124_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=tsWTHMp-SiUAX9wxBjX&edm=AMrZAGUAAAAA&ccb=7-4&oh=a4244fd1891384e42c14b54f910cfaae&oe=6094DACC&_nc_sid=9fb510","amezcuajoseluissanchez",0,0
"17876393219226153","HOLA BUENOS DIAS.",1617718160,false,"4612087517",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/167509419_205901820873415_3875327563441807888_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=rY-BTNxyPkcAX8e2cnP&edm=AMrZAGUAAAAA&ccb=7-4&oh=6309ec08fd698aa15e5c36737e16bfec&oe=60954CF9&_nc_sid=9fb510","cesar_vazca",0,0
"17845755749551980","🔥🔥😍😍😮😮",1617723245,false,"22181591898",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/72652700_1001361233543518_7722360638546116608_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=lFytgtVj6IkAX_qZs5D&edm=AMrZAGUAAAAA&ccb=7-4&oh=8b04e9194815a8f5562d7ba4bbf0a82e&oe=609334B5&_nc_sid=9fb510","aasif.iqbal.712",0,0
"17879296679163893","🔥🔥🔥 Hermosa😍",1617723789,false,"1240790271",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/11849901_517192581767022_1569736308_a.jpg?_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=K1_QODSgr0gAX9AAVfC&edm=AMrZAGUAAAAA&ccb=7-4&oh=699bf3b67bed5fc7ecdd1f890a4e94e2&oe=609282D6&_nc_sid=9fb510","lopezroro",0,0
"17967242251388934","❤️❤️❤️❤️",1617726210,false,"14205184750",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/159237190_1140867439678256_8620271681485782992_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=jKw6tUbkTQkAX82yxyH&edm=AMrZAGUAAAAA&ccb=7-4&oh=90d49435a6f3a1208eff05a1475b6584&oe=609413D6&_nc_sid=9fb510","nenito.rodrigueznauta.com.cu",0,0
"17899873066832038","🌹💋💋💋❤❤❤💯👍",1617727051,false,"38753015914",false,"https://instagram.fyyc4-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fyyc4-1.fna.fbcdn.net&_nc_ohc=tEaMJqJxFb8AX92Dhd6&edm=AI8ESKwAAAAA&ccb=7-4&oh=bda85104f3eb7c7be7e9bf228f642590&oe=60954B4F&_nc_sid=195af5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4","heek4v3kene",0,0
"17885572394077517","Linda🥀",1617730172,false,"41786718287",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/145186332_471017620579632_25493602438925719_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=yzzQ9lN0DpkAX8SDPdy&edm=AMrZAGUAAAAA&ccb=7-4&oh=62bbc7281310ac3219bfb143625eeb47&oe=6093A206&_nc_sid=9fb510","leoneleduardo57",0,0
"17860238111483291","❤️",1617731533,false,"3166723917",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/106474360_198649134782048_8090881934872352838_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=YIFynd3BvsQAX9zxmkH&edm=AMrZAGUAAAAA&ccb=7-4&oh=e97b0d30455c584d312c56a513163010&oe=6092AB27&_nc_sid=9fb510","espedrinho",0,0
"17895102526982489","Olá Princesa❤️🔥😍",1617734360,false,"36369773150",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/106492439_2644331889159015_238119440692424620_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=EX49nMjKDCAAX8VukJ_&edm=AMrZAGUAAAAA&ccb=7-4&oh=c3bad0462087b1f6549173c9f31ec147&oe=60943EC6&_nc_sid=9fb510","shalommusical4.0",0,0
"18164741347184623","Olá amigo!
Faça sua análise do IR 2021 grátis!
Declaração IR 2021
 Só R$180 
Na indicação de amigos você ganha 50% de desconto ou comissão!
Fraternalmente,
Edson Silva
Assessoria Consultoria 
Gestão 4.0
Agendadas e Personalizadas
+55(11)932091590
cseshalom@gmail.com",1617734363,false,"36369773150",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/106492439_2644331889159015_238119440692424620_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=EX49nMjKDCAAX8VukJ_&edm=AMrZAGUAAAAA&ccb=7-4&oh=c3bad0462087b1f6549173c9f31ec147&oe=60943EC6&_nc_sid=9fb510","shalommusical4.0",0,0
"17892960989009388","Ola ermosa🙌❤️",1617734893,false,"3439573141",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/13473288_155398258207435_1031385165_a.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=I9y5LIO7oqIAX-QYtZY&edm=AMrZAGUAAAAA&ccb=7-4&oh=ed73ac6c3e662bb2557a3cf42f34ee1c&oe=6095082A&_nc_sid=9fb510","onesimoorea",0,0
"17882578178190793","De donde erres?7",1617736815,false,"12129152737",false,"https://instagram.fyyc4-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fyyc4-1.fna.fbcdn.net&_nc_ohc=tEaMJqJxFb8AX92Dhd6&edm=AI8ESKwAAAAA&ccb=7-4&oh=bda85104f3eb7c7be7e9bf228f642590&oe=60954B4F&_nc_sid=195af5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4","jennygarcia8260",0,0
"17875391255243074","Bella",1617737667,false,"4878359351",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/17438338_1924720771081334_1524650524643688448_a.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=iEED7r7ghjMAX_azYOL&edm=AMrZAGUAAAAA&ccb=7-4&oh=fb0ec9c401bf9a4dc3e65390c28263b3&oe=60931058&_nc_sid=9fb510","jesusernestovasquezacosta",0,0
"17873908793284320","toda gostosa vc em.amor ❤️❤️❤️❤️❤️",1617737791,false,"17177131185",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/106281560_273200383752478_7960418099632027443_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=kmYYpoEY_soAX9G9Sa-&edm=AMrZAGUAAAAA&ccb=7-4&oh=1ab27abc77bdea1168768dd798e2e10c&oe=6092AB5A&_nc_sid=9fb510","luis.r.oliveira1",0,0
"17878716710264583","Bella caroliina",1617739908,false,"43320861190",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/121008887_1964893860346383_7015367410679933616_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=HSl5qPXolbQAX-QAm_K&edm=AMrZAGUAAAAA&ccb=7-4&oh=a26a4c5674bc35beeff985ce80d49556&oe=60959D31&_nc_sid=9fb510","danielalejandrorepetto",0,0
"17892593699008665","He preparado deseos especiales para ti y si quieres te los puedo enviar en un mensaje privado y lo hago de corazón para una mujer tan hermosa como tú😍😍",1617742811,false,"11452712864",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/128396823_389665092352986_6785155547966084214_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=2oqeJUhp9PkAX-NJaHY&edm=AMrZAGUAAAAA&ccb=7-4&oh=580cb0f95c4869d18633c3ecf37321c1&oe=6093347F&_nc_sid=9fb510","skiba578",0,0
"17891063539986258","Eres una Reyna muy hermosa",1617743329,false,"28013309446",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/132875150_423074288886178_6183803434258123642_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=RgoK52aY-LAAX-ilfIO&edm=AMrZAGUAAAAA&ccb=7-4&oh=f634590630be3b1f90249423b63a5cb3&oe=6094A312&_nc_sid=9fb510","gonzalez_luisjimenez",0,0
"17845199846566906","@davidsalmeron503",1617745575,false,"5446382532",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/164508131_713643662637825_950297894913476792_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=8A6vcEVshwoAX_6UGr1&edm=AMrZAGUAAAAA&ccb=7-4&oh=203807390d1cfa510d3b2c00d9c03481&oe=60936A39&_nc_sid=9fb510","ernestozelaya930",0,0
"17898189577861218","Linda",1617746474,false,"45258291642",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/137280091_686994371983694_3181769821410809698_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=vs_mp-67bi4AX8Yohyi&edm=AMrZAGUAAAAA&ccb=7-4&oh=49b9c94c6093f1abb652f2c66e80f5dc&oe=6093ADA2&_nc_sid=9fb510","danycampos384",0,0
"17869639949482941","😍😍😍😍😍Hermosa Linda Idola Mi Amor 😍😍😍😍😍😍😍😍😍😍😍😍❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️",1617747384,false,"40892748659",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118298253_209382553856014_2542347307066024022_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=GQbWAFR5lcoAX9weclc&edm=AMrZAGUAAAAA&ccb=7-4&oh=afe5456e3bcee8da38203ab3d29cf4b8&oe=609240CF&_nc_sid=9fb510","vicenteherrera846",0,0
"17877251855214127","Una muñeca",1617748004,false,"45428076163",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/138586171_722217278412422_207728518880090782_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=Rf3dmQZiSugAX-Sm4KO&edm=AMrZAGUAAAAA&ccb=7-4&oh=3758a24238eb887034cbfe50d1cedc68&oe=6092C4E8&_nc_sid=9fb510","yoelrodriguez2016",0,0
"18214382056050236","Lindíssima",1617756609,false,"45304969130",false,"https://instagram.fyyc4-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fyyc4-1.fna.fbcdn.net&_nc_ohc=tEaMJqJxFb8AX92Dhd6&edm=AI8ESKwAAAAA&ccb=7-4&oh=bda85104f3eb7c7be7e9bf228f642590&oe=60954B4F&_nc_sid=195af5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4","carlosbarbozapereira",0,0
"17880626690214985","😂😂",1617756696,false,"43273861085",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/158127095_3280319268734302_467890680683953493_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=hkJ-brdBAxkAX_gmib3&edm=AMrZAGUAAAAA&ccb=7-4&oh=87dc0d65385564a7e4e90da6db18d8da&oe=6094F37B&_nc_sid=9fb510","auriclebsom1",0,0
"17914966099640677","Gata linda",1617757312,false,"6862991047",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/127247408_1001670146998917_8293582176375461129_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=30kwl1Xkpb0AX8R7Gfv&edm=AMrZAGUAAAAA&ccb=7-4&oh=2a63f0e77f07ae4c298b6f1aeb71ba09&oe=6092BCCE&_nc_sid=9fb510","edsondejesus7892",0,0
"17912500927715977","Oooooohhhhh",1617757841,false,"41176945158",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/119083181_204567377682719_1081985302811831981_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=Uu-RLRE4ceYAX9-G3ac&edm=AMrZAGUAAAAA&ccb=7-4&oh=effdcedd603ddc80e0d46fbd77ec481e&oe=60930647&_nc_sid=9fb510","unicorniorex._",1,0
"17902595212788040","Jonnnnnnnnnn 😍😍😍😍🔥🔥🔥🔥🔥🔥🔥🔥🔥",1617774112,false,"6016053422",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/56764781_334211570786270_2991200771816554496_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=aH_48lwTr3sAX_5K964&edm=AMrZAGUAAAAA&ccb=7-4&oh=2c8f61bfb9a688bc875d7d37eaa03977&oe=60945321&_nc_sid=9fb510","amerali5855",1,0
"17917830232625008","Beauty🔥",1617816979,false,"47082886943",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/166879562_777768469598498_108960219115612352_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=laPyumUd1pcAX9Zwf7f&edm=AMrZAGUAAAAA&ccb=7-4&oh=2ff1d459014e8544bbecfeeb5efa0115&oe=609518FD&_nc_sid=9fb510","paulaadlerr",0,0
"17935443919501466","Hola bebe hermosa, gusto en saludarte. Soy Emiro de Bucaramanga - Santander - Colombia. Besos.",1617823590,false,"46668057887",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/161780722_748707932673314_344885018072471742_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=3jNN42aQsO8AX8LckKt&edm=AMrZAGUAAAAA&ccb=7-4&oh=c80f4f862132cf239a35297f7dad2bea&oe=60935B22&_nc_sid=9fb510","emi270273",0,0
"17868292835461157","❤️",1617824418,false,"32834988177",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/169999282_502717014471175_3398217451833250695_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=rruVPftkdEQAX__HoSr&edm=AMrZAGUAAAAA&ccb=7-4&oh=da7d179c3f138584d1cb495a266e7c03&oe=60938CFA&_nc_sid=9fb510","neyer_c_a_",0,0
"18127617142171571","Saludos chulada",1617829357,false,"503062952",false,"https://instagram.fver1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/121831736_1207077506352886_6065957650507578351_n.jpg?tp=1&_nc_ht=instagram.fver1-1.fna.fbcdn.net&_nc_ohc=XS2TKwHULmQAX9nT8Mm&edm=AMrZAGUAAAAA&ccb=7-4&oh=8cbd9d4f22aaa55e8aeb3f1a14b9fb5f&oe=6095A1AD&_nc_sid=9fb510","karlosm3dina",0,0
